ID,Estacion,Actividad,Instruccion actual,Estado,Problema,AE relacionado,Correccion,Implementacion
M3-ELibre-PRA,Libre,Practica libre,Planificador de tramos,Completa,"La herramienta calculaba en tiempo real, pero no explicitaba un producto del estudiante ni cuándo la práctica podía considerarse cerrada.",AE asociado a la práctica libre,"Modifica los valores, calcula o compara el resultado y explica qué sí permite concluir. Revisa las unidades y límites de cada campo antes de cambiar el primer valor. Resultado calculado y una interpretación limitada a los datos del ejercicio. Terminas cuando todos los valores son válidos, el resultado muestra unidad y puedes explicar su alcance y límite.",REALIZADA
M3-E5-RET,5,Retroalimentacion y cierre,Ruta de retroalimentación y cierre.,Completa,Las etapas de cierre no compartían un contrato único que indicara producto y criterio de término.,AE 1 + AE 2 + AE 3,"Analiza tus resultados, identifica una fortaleza y una necesidad, y define una acción de mejora verificable. Comienza por el resultado general; abre después cada corrección y contrástala con tu respuesta. Una reflexión sobre el logro y una acción de mejora que indique recurso, plazo y forma de comprobación. Terminas cuando identificas una fortaleza, una necesidad y un próximo paso que puedes comprobar.",REALIZADA
M4-E1-CTX,1,Contextualizacion,¿Qué comprobarías antes de considerar que un equipo y su control corresponden al proyecto?,Completa,Las instrucciones estaban repartidas en varios bloques; el estudiante debía reconstruir por sí mismo el producto final y el criterio de término.,M4-AE1,"Observa el caso, distingue datos de suposiciones y anticipa qué debes verificar. Lee el caso profesional, abre todos los puntos del escenario y anota primero solo lo que puedes observar. Tres observaciones breves y una respuesta final que incluya un elemento reconocido, una revisión necesaria y un dato faltante. Terminas cuando abriste todos los puntos y tu respuesta final identifica un dato, una revisión y una información pendiente.",REALIZADA
M4-E2-AE1-1,2,"Lee y utiliza planos, junto con las especificaciones técnicas de distintos sistemas y equipos de refrigeración y climatización, para identificar las dificultades que podrían presentar en la instalación.","Explora el escenario y abre cada punto. ¿Qué información aporta cada uno al aprendizaje Lee y utiliza planos, junto con las especificaciones técnicas de distintos sistemas y equipos de refrigeración y climatización, para identificar las dificultades que podrían presentar en la instalación.?",Completa,"La consigna indica la acción principal, pero no reúne en un solo lugar el recurso, la evidencia esperada y el criterio de término.",M4-AE1,"Localiza y abre todos los puntos señalados; luego explica qué información aporta cada uno. Comienza por el recinto o elemento principal y continúa punto por punto sin inferir datos que la imagen no muestra. Todos los puntos inspeccionados y una explicación escrita basada en un dato visible. Terminas cuando abriste todos los puntos y tu explicación identifica un dato, su significado y un límite de la evidencia.",REALIZADA
M4-E2-AE1-2,2,"Lee y utiliza planos, junto con las especificaciones técnicas de distintos sistemas y equipos de refrigeración y climatización, para identificar las dificultades que podrían presentar en la instalación.",Relaciona cada concepto con su significado en este módulo.,Completa,"La consigna indica la acción principal, pero no reúne en un solo lugar el recurso, la evidencia esperada y el criterio de término.",M4-AE1,"Relaciona cada concepto con su significado técnico y justifica una de las relaciones. Lee primero todos los conceptos y significados; después forma las parejas usando función, unidad o documento de respaldo. Todas las parejas correctas y una justificación escrita con vocabulario técnico. Terminas cuando no quedan tarjetas sin pareja y explicas por qué una relación es válida.",REALIZADA
M4-E2-AE1-3,2,"Lee y utiliza planos, junto con las especificaciones técnicas de distintos sistemas y equipos de refrigeración y climatización, para identificar las dificultades que podrían presentar en la instalación.",Ordena el procedimiento de revisión. Arrastra o usa las flechas.,Completa,"La consigna indica la acción principal, pero no reúne en un solo lugar el recurso, la evidencia esperada y el criterio de término.",M4-AE1,Ordena el procedimiento y explica qué riesgo evita el orden elegido. Identifica el paso que prepara el trabajo y el que verifica el resultado; ubica después los pasos intermedios. Secuencia completa y una justificación escrita del orden. Terminas cuando todos los pasos están ordenados y justificas el orden con una consecuencia técnica o de seguridad.,REALIZADA
M4-E2-AE1-4,2,"Lee y utiliza planos, junto con las especificaciones técnicas de distintos sistemas y equipos de refrigeración y climatización, para identificar las dificultades que podrían presentar en la instalación.",La ficha pide 30 cm de acceso y la maqueta muestra 24 cm. ¿Qué harías?,Completa,"La consigna indica la acción principal, pero no reúne en un solo lugar el recurso, la evidencia esperada y el criterio de término.",M4-AE1,"Analiza la evidencia, selecciona la decisión profesional mejor fundamentada y justifícala. Identifica primero qué dato está disponible, qué falta y qué documento permitiría verificarlo. Una alternativa y una justificación escrita que cite un dato o documento. Terminas cuando seleccionas una alternativa y explicas por qué es válida sin agregar información no disponible.",REALIZADA
M4-E2-AE1-5,2,"Lee y utiliza planos, junto con las especificaciones técnicas de distintos sistemas y equipos de refrigeración y climatización, para identificar las dificultades que podrían presentar en la instalación.",Diseña tres comprobaciones documentales previas para el recinto y el equipo.,Completa,"La consigna indica la acción principal, pero no reúne en un solo lugar el recurso, la evidencia esperada y el criterio de término.",M4-AE1,"Analiza la evidencia, selecciona la decisión profesional mejor fundamentada y justifícala. Identifica primero qué dato está disponible, qué falta y qué documento permitiría verificarlo. Una alternativa y una justificación escrita que cite un dato o documento. Terminas cuando seleccionas una alternativa y explicas por qué es válida sin agregar información no disponible.",REALIZADA
M4-E2-AE1-6,2,"Lee y utiliza planos, junto con las especificaciones técnicas de distintos sistemas y equipos de refrigeración y climatización, para identificar las dificultades que podrían presentar en la instalación.",Describe cómo evitarías usar una ficha de otro modelo aunque los equipos se parezcan.,Completa,"La consigna indica la acción principal, pero no reúne en un solo lugar el recurso, la evidencia esperada y el criterio de término.",M4-AE1,"Revisa tu evidencia, identifica un error posible y propone una mejora verificable. Recupera la decisión de la etapa anterior y compárala con el criterio del AE. Una reflexión que nombre evidencia, error o límite, acción de mejora y forma de comprobarla. Terminas cuando la mejora puede ejecutarse y verificarse con una evidencia concreta.",REALIZADA
M4-E2-AE2-1,2,"Instala equipos y componentes de sistemas de refrigeración, climatización, calefacción y ventilación disponibles para instalaciones domiciliarias, considerando las especificaciones técnicas establecidas por los manuales de instalación, la normativa técnica y de seguridad respectiva.",Clasifica cada elemento según su función en el proyecto simulado.,Completa,"La consigna indica la acción principal, pero no reúne en un solo lugar el recurso, la evidencia esperada y el criterio de término.",M4-AE2,"Clasifica cada elemento en la categoría que corresponde y fundamenta una clasificación. Lee las categorías y decide qué función, dato o documento distingue a cada elemento. Todos los elementos clasificados y una justificación escrita. Terminas cuando cada elemento pertenece a una categoría y explicas el criterio usado.",REALIZADA
M4-E2-AE2-2,2,"Instala equipos y componentes de sistemas de refrigeración, climatización, calefacción y ventilación disponibles para instalaciones domiciliarias, considerando las especificaciones técnicas establecidas por los manuales de instalación, la normativa técnica y de seguridad respectiva.",Explica la diferencia entre disponer de un recurso y tener autorizada una tarea.,Completa,"La consigna indica la acción principal, pero no reúne en un solo lugar el recurso, la evidencia esperada y el criterio de término.",M4-AE2,"Analiza la evidencia, selecciona la decisión profesional mejor fundamentada y justifícala. Identifica primero qué dato está disponible, qué falta y qué documento permitiría verificarlo. Una alternativa y una justificación escrita que cite un dato o documento. Terminas cuando seleccionas una alternativa y explicas por qué es válida sin agregar información no disponible.",REALIZADA
M4-E2-AE2-3,2,"Instala equipos y componentes de sistemas de refrigeración, climatización, calefacción y ventilación disponibles para instalaciones domiciliarias, considerando las especificaciones técnicas establecidas por los manuales de instalación, la normativa técnica y de seguridad respectiva.",Marca las comprobaciones mínimas antes de interpretar el caso.,Completa,"La consigna indica la acción principal, pero no reúne en un solo lugar el recurso, la evidencia esperada y el criterio de término.",M4-AE2,"Selecciona las comprobaciones necesarias y explica cuál realizarías primero. Distingue entre datos verificados, datos faltantes y suposiciones antes de marcar. Selección completa y una explicación escrita de la prioridad. Terminas cuando marcas todas las comprobaciones pertinentes y justificas la primera acción.",REALIZADA
M4-E2-AE2-4,2,"Instala equipos y componentes de sistemas de refrigeración, climatización, calefacción y ventilación disponibles para instalaciones domiciliarias, considerando las especificaciones técnicas establecidas por los manuales de instalación, la normativa técnica y de seguridad respectiva.",Dos actividades de 20 y 15 minutos son secuenciales según el enunciado. Calcula el bloque y justifica por qué no usarías el máximo de ambos.,Completa,"La consigna indica la acción principal, pero no reúne en un solo lugar el recurso, la evidencia esperada y el criterio de término.",M4-AE2,"Analiza la evidencia, selecciona la decisión profesional mejor fundamentada y justifícala. Identifica primero qué dato está disponible, qué falta y qué documento permitiría verificarlo. Una alternativa y una justificación escrita que cite un dato o documento. Terminas cuando seleccionas una alternativa y explicas por qué es válida sin agregar información no disponible.",REALIZADA
M4-E2-AE2-5,2,"Instala equipos y componentes de sistemas de refrigeración, climatización, calefacción y ventilación disponibles para instalaciones domiciliarias, considerando las especificaciones técnicas establecidas por los manuales de instalación, la normativa técnica y de seguridad respectiva.","Comprueba un plan que tiene responsables, recursos y plazos, pero no identifica condiciones previas. Propón la mejora.",Completa,"La consigna indica la acción principal, pero no reúne en un solo lugar el recurso, la evidencia esperada y el criterio de término.",M4-AE2,"Analiza la evidencia, selecciona la decisión profesional mejor fundamentada y justifícala. Identifica primero qué dato está disponible, qué falta y qué documento permitiría verificarlo. Una alternativa y una justificación escrita que cite un dato o documento. Terminas cuando seleccionas una alternativa y explicas por qué es válida sin agregar información no disponible.",REALIZADA
M4-E2-AE2-6,2,"Instala equipos y componentes de sistemas de refrigeración, climatización, calefacción y ventilación disponibles para instalaciones domiciliarias, considerando las especificaciones técnicas establecidas por los manuales de instalación, la normativa técnica y de seguridad respectiva.",Redacta un aprendizaje sobre coordinación que aplicarías en tu próximo plan.,Completa,"La consigna indica la acción principal, pero no reúne en un solo lugar el recurso, la evidencia esperada y el criterio de término.",M4-AE2,"Revisa tu evidencia, identifica un error posible y propone una mejora verificable. Recupera la decisión de la etapa anterior y compárala con el criterio del AE. Una reflexión que nombre evidencia, error o límite, acción de mejora y forma de comprobarla. Terminas cuando la mejora puede ejecutarse y verificarse con una evidencia concreta.",REALIZADA
M4-E2-AE3-1,2,"Instala dispositivos de control automáticos, considerando las especificaciones técnicas establecidas desde fábrica, la normativa técnica y de seguridad respectiva.",Lee la orden de trabajo. ¿Qué decisión permite seguir con evidencia?,Completa,"La consigna indica la acción principal, pero no reúne en un solo lugar el recurso, la evidencia esperada y el criterio de término.",M4-AE3,"Analiza la evidencia, selecciona la decisión profesional mejor fundamentada y justifícala. Identifica primero qué dato está disponible, qué falta y qué documento permitiría verificarlo. Una alternativa y una justificación escrita que cite un dato o documento. Terminas cuando seleccionas una alternativa y explicas por qué es válida sin agregar información no disponible.",REALIZADA
M4-E2-AE3-2,2,"Instala dispositivos de control automáticos, considerando las especificaciones técnicas establecidas desde fábrica, la normativa técnica y de seguridad respectiva.",Interpreta la tabla. ¿Qué límite tiene la información?,Completa,"La consigna indica la acción principal, pero no reúne en un solo lugar el recurso, la evidencia esperada y el criterio de término.",M4-AE3,"Analiza la evidencia, selecciona la decisión profesional mejor fundamentada y justifícala. Identifica primero qué dato está disponible, qué falta y qué documento permitiría verificarlo. Una alternativa y una justificación escrita que cite un dato o documento. Terminas cuando seleccionas una alternativa y explicas por qué es válida sin agregar información no disponible.",REALIZADA
M4-E2-AE3-3,2,"Instala dispositivos de control automáticos, considerando las especificaciones técnicas establecidas desde fábrica, la normativa técnica y de seguridad respectiva.","Relaciona EQ-01, su control CTRL-01 y la ficha que declara su vínculo. Indica cómo quedaría registrado.",Completa,"La consigna indica la acción principal, pero no reúne en un solo lugar el recurso, la evidencia esperada y el criterio de término.",M4-AE3,"Analiza la evidencia, selecciona la decisión profesional mejor fundamentada y justifícala. Identifica primero qué dato está disponible, qué falta y qué documento permitiría verificarlo. Una alternativa y una justificación escrita que cite un dato o documento. Terminas cuando seleccionas una alternativa y explicas por qué es válida sin agregar información no disponible.",REALIZADA
M4-E2-AE3-4,2,"Instala dispositivos de control automáticos, considerando las especificaciones técnicas establecidas desde fábrica, la normativa técnica y de seguridad respectiva.","Se solicita dar por finalizada la entrega, pero falta la confirmación de un control. Redacta un estado de entrega fiel a la evidencia.",Completa,"La consigna indica la acción principal, pero no reúne en un solo lugar el recurso, la evidencia esperada y el criterio de término.",M4-AE3,"Analiza la evidencia, selecciona la decisión profesional mejor fundamentada y justifícala. Identifica primero qué dato está disponible, qué falta y qué documento permitiría verificarlo. Una alternativa y una justificación escrita que cite un dato o documento. Terminas cuando seleccionas una alternativa y explicas por qué es válida sin agregar información no disponible.",REALIZADA
M4-E2-AE3-5,2,"Instala dispositivos de control automáticos, considerando las especificaciones técnicas establecidas desde fábrica, la normativa técnica y de seguridad respectiva.","Diseña una pauta de identificación, referencia de compatibilidad y observaciones pendientes.",Completa,"La consigna indica la acción principal, pero no reúne en un solo lugar el recurso, la evidencia esperada y el criterio de término.",M4-AE3,"Analiza la evidencia, selecciona la decisión profesional mejor fundamentada y justifícala. Identifica primero qué dato está disponible, qué falta y qué documento permitiría verificarlo. Una alternativa y una justificación escrita que cite un dato o documento. Terminas cuando seleccionas una alternativa y explicas por qué es válida sin agregar información no disponible.",REALIZADA
M4-E2-AE3-6,2,"Instala dispositivos de control automáticos, considerando las especificaciones técnicas establecidas desde fábrica, la normativa técnica y de seguridad respectiva.",Propón una mejora para que el destinatario entienda qué fue comprobado y qué requiere seguimiento.,Completa,"La consigna indica la acción principal, pero no reúne en un solo lugar el recurso, la evidencia esperada y el criterio de término.",M4-AE3,"Revisa tu evidencia, identifica un error posible y propone una mejora verificable. Recupera la decisión de la etapa anterior y compárala con el criterio del AE. Una reflexión que nombre evidencia, error o límite, acción de mejora y forma de comprobarla. Terminas cuando la mejora puede ejecutarse y verificarse con una evidencia concreta.",REALIZADA
M4-E3-F01,3,Observación anotada,"Marca equipo, acceso lateral y control en el recinto.",Completa,"La consigna original contiene un verbo observable, pero no explicita en conjunto el recurso, el producto y la condición de logro.",M4-AE1,Identifica y marca las zonas solicitadas en la imagen. Abre la imagen y comienza por la etiqueta o punto de referencia principal. Los puntos correctos marcados y una nota con el dato observado. Terminas cuando todos los puntos solicitados están marcados y la nota cita un dato visible.,REALIZADA
M4-E3-F02,3,Recorrido espacial interactivo,Gira alrededor de EQ-02. Entra al acceso de 24 cm y al control.,Completa,"La consigna original contiene un verbo observable, pero no explicita en conjunto el recurso, el producto y la condición de logro.",M4-AE2,"Recorre la representación espacial y examina los componentes indicados. Gira la vista, acércate al primer componente y abre cada punto. Al menos tres componentes inspeccionados y una conclusión breve. Terminas cuando inspeccionaste los componentes requeridos y relacionaste dos datos.",REALIZADA
M4-E3-F03,3,Secuencia en video,Secuencia: obras previas → listado → montaje → verificar control.,Completa,"La consigna original contiene un verbo observable, pero no explicita en conjunto el recurso, el producto y la condición de logro.",M4-AE3,"Identifica un paso del procedimiento y registra el dato técnico que lo sustenta. Mira la secuencia una vez; luego vuelve al momento en que aparece el paso elegido. Un paso seleccionado y un dato visible del video. Terminas cuando registraste un paso y un dato, sin resumir todo el video.",REALIZADA
M4-E3-F04,3,Lectura de oficio,Lee la ficha: 30 cm de acceso. Lee la maqueta: 24 cm.,Completa,"La consigna original contiene un verbo observable, pero no explicita en conjunto el recurso, el producto y la condición de logro.",M4-AE1,"Extrae el dato solicitado y conserva su unidad, etiqueta o revisión. Ubica el campo nombrado antes de copiar el valor. Dato transcrito con su unidad o referencia. Terminas cuando el dato puede rastrearse al recurso y no agregaste información supuesta.",REALIZADA
M4-E3-F05,3,Procedimiento,"Ordena preparación del lugar, montaje y verificación NCh3241.",Completa,"La consigna original contiene un verbo observable, pero no explicita en conjunto el recurso, el producto y la condición de logro.",M4-AE2,Ordena los pasos del procedimiento y verifica su secuencia. Ubica primero la preparación y al final la comprobación. Secuencia completa en el orden técnico esperado. Terminas cuando todos los pasos están ubicados y la verificación queda al cierre.,REALIZADA
M4-E3-F06,3,Cubicación,Lista los materiales que aparecen en el plano para EQ-02 y CTRL.,Completa,"La consigna original contiene un verbo observable, pero no explicita en conjunto el recurso, el producto y la condición de logro.",M4-AE3,Calcula el resultado solicitado usando una sola unidad. Convierte primero todas las medidas a la misma unidad y después opera. Cálculo y resultado con unidad. Terminas cuando el valor y la unidad son correctos y el cálculo usa solo los datos entregados.,REALIZADA
M4-E3-F07,3,Variación de contexto,"Mismo closet, 08:00 en Iquique. El rack no se apaga. ¿Qué cambia?",Completa,"La consigna original contiene un verbo observable, pero no explicita en conjunto el recurso, el producto y la condición de logro.",M4-AE1,"Analiza la situación y registra una respuesta técnica basada en evidencia. Identifica el dato disponible y el dato que falta antes de responder. Respuesta breve con dato, decisión y pendiente. Terminas cuando la respuesta cita evidencia y distingue datos de suposiciones.",REALIZADA
M4-E3-F08,3,Antes / después,Antes: CTRL-02 recibido. Después: pendiente de compatibilidad con CTRL-01.,Completa,"La consigna original contiene un verbo observable, pero no explicita en conjunto el recurso, el producto y la condición de logro.",M4-AE2,"Analiza la situación y registra una respuesta técnica basada en evidencia. Identifica el dato disponible y el dato que falta antes de responder. Respuesta breve con dato, decisión y pendiente. Terminas cuando la respuesta cita evidencia y distingue datos de suposiciones.",REALIZADA
M4-E3-F09,3,Trabajo del error,Se firmó la instalación con 24 cm. Reconstruye por qué falla el acceso.,Completa,"La consigna original contiene un verbo observable, pero no explicita en conjunto el recurso, el producto y la condición de logro.",M4-AE3,"Analiza la situación y registra una respuesta técnica basada en evidencia. Identifica el dato disponible y el dato que falta antes de responder. Respuesta breve con dato, decisión y pendiente. Terminas cuando la respuesta cita evidencia y distingue datos de suposiciones.",REALIZADA
M4-E3-F10,3,Argumentación breve,"Dile al cliente, en dos frases, por qué no se certifica el control sin ficha.",Completa,"La consigna original contiene un verbo observable, pero no explicita en conjunto el recurso, el producto y la condición de logro.",M4-AE1,"Analiza la situación y registra una respuesta técnica basada en evidencia. Identifica el dato disponible y el dato que falta antes de responder. Respuesta breve con dato, decisión y pendiente. Terminas cuando la respuesta cita evidencia y distingue datos de suposiciones.",REALIZADA
M4-E3-F11,3,Términos pareados de oficio,Une EQ-02–equipo recibido; 24 cm–acceso insuficiente según ficha.,Completa,"La consigna original contiene un verbo observable, pero no explicita en conjunto el recurso, el producto y la condición de logro.",M4-AE2,"Relaciona cada elemento con su función, dato o proceso. Lee todas las opciones antes de formar la primera pareja. Todas las parejas completadas. Terminas cuando no quedan elementos sin relacionar y cada pareja responde al recurso.",REALIZADA
M4-E3-F12,3,Bitácora de turno,"Bitácora de montaje: qué se instaló, qué se verificó, qué quedó abierto.",Completa,"La consigna original contiene un verbo observable, pero no explicita en conjunto el recurso, el producto y la condición de logro.",M4-AE3,"Analiza la situación y registra una respuesta técnica basada en evidencia. Identifica el dato disponible y el dato que falta antes de responder. Respuesta breve con dato, decisión y pendiente. Terminas cuando la respuesta cita evidencia y distingue datos de suposiciones.",REALIZADA
M4-E3-F13,3,Consulta acotada al Agente,Una pregunta. El Agente no entrega la respuesta.,Completa,"La consigna original contiene un verbo observable, pero no explicita en conjunto el recurso, el producto y la condición de logro.",M4-AE1,"Analiza la situación y registra una respuesta técnica basada en evidencia. Identifica el dato disponible y el dato que falta antes de responder. Respuesta breve con dato, decisión y pendiente. Terminas cuando la respuesta cita evidencia y distingue datos de suposiciones.",REALIZADA
M4-E3-F14,3,Integración 3D,"En el recinto 3D aplica planos, montaje y control automático.",Completa,"La consigna original contiene un verbo observable, pero no explicita en conjunto el recurso, el producto y la condición de logro.",M4-AE2,"Integra los tres AE al inspeccionar y explicar el recorrido. Recorre los componentes en orden de preparación, ejecución y verificación. Componentes inspeccionados y conclusión que conecte los tres AE. Terminas cuando la conclusión usa evidencia de los tres AE y declara lo pendiente.",REALIZADA
M4-E3-ENC001,3,Condiciones previas EQ-02: ficha vs recinto,"Condiciones previas EQ-02: ficha vs recinto. Producto pedido: Lista: cabe / no cabe / no se afirma. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M4-AE1,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Lista: cabe / no cabe / no se afirma. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M4-E3-ENC002,3,Condiciones previas: 24 cm vs 30 cm de acceso,"Condiciones previas: 24 cm vs 30 cm de acceso. Producto pedido: Diferencia y consulta. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M4-AE1,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Diferencia y consulta. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M4-E2-ENC003,2,Condiciones previas: CTRL-01 vs CTRL-02 recibido,"Condiciones previas: CTRL-01 vs CTRL-02 recibido. Producto pedido: No firmar compatibilidad. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M4-AE1,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. No firmar compatibilidad. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M4-E2-ENC004,2,Condiciones previas: obras civiles incompletas,"Condiciones previas: obras civiles incompletas. Producto pedido: Qué debe existir antes del montaje. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M4-AE2,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Qué debe existir antes del montaje. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M4-E3-ENC005,3,Equipo recibido vs dossier EQ-02,"Equipo recibido vs dossier EQ-02. Producto pedido: Coincide modelo; falta acceso. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M4-AE2,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Coincide modelo; falta acceso. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M4-E3-ENC006,3,Control recibido CTRL-02 vs CTRL-01 del proyecto,"Control recibido CTRL-02 vs CTRL-01 del proyecto. Producto pedido: Consulta de compatibilidad. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M4-AE3,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Consulta de compatibilidad. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M4-E3-ENC007,3,Split 9000 BTU a 8 cm del rack,"Split 9000 BTU a 8 cm del rack. Producto pedido: Cabe el equipo; no hay mantención. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M4-AE2,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Cabe el equipo; no hay mantención. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M4-E3-ENC008,3,"Cassette UI-01 ya en techo, leyenda incompleta","Cassette UI-01 ya en techo, leyenda incompleta. Producto pedido: Reusa hallazgo M1. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M4-AE2,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Reusa hallazgo M1. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M4-E3-ENC009,3,"Tres UE en planta C, dos en listado A","Tres UE en planta C, dos en listado A. Producto pedido: No comprar con el listado viejo. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M4-AE1,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. No comprar con el listado viejo. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M4-E2-ENC010,2,Plan de montaje: secuencia de 20+15 min,"Plan de montaje: secuencia de 20+15 min. Producto pedido: Orden y duración del bloque. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M4-AE2,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Orden y duración del bloque. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M4-E2-ENC011,2,Plan de montaje: recursos y no apagar el rack,"Plan de montaje: recursos y no apagar el rack. Producto pedido: Plan que conserva el servicio de TI. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M4-AE2,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Plan que conserva el servicio de TI. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M4-E2-ENC012,2,"Plan de montaje: cubierta de hotel, check-in viernes","Plan de montaje: cubierta de hotel, check-in viernes. Producto pedido: Qué se puede montar con la revisión C. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M4-AE2,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Qué se puede montar con la revisión C. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
