ID,Recurso,Tipo,AE,Proposito,Accion estudiante,Valor pedagogico,Exactitud,Accesibilidad,Decision,Correccion,Estado final
M4-MED-008,oficio-equipo-ctrl.png?v=3,foto,"Instala equipos y componentes de sistemas de refrigeración, climatización, calefacción y ventilación disponibles para instalaciones domiciliarias, considerando las especificaciones técnicas establecidas por los manuales de instalación, la normativa técnica y de seguridad respectiva.",E2 AE2 etapa 1 (classify),"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-009,oficio-equipo-ctrl.png?v=3,foto,"Instala equipos y componentes de sistemas de refrigeración, climatización, calefacción y ventilación disponibles para instalaciones domiciliarias, considerando las especificaciones técnicas establecidas por los manuales de instalación, la normativa técnica y de seguridad respectiva.",E2 AE2 etapa 2 (choice),"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-010,oficio-equipo-ctrl.png?v=3,foto,"Instala equipos y componentes de sistemas de refrigeración, climatización, calefacción y ventilación disponibles para instalaciones domiciliarias, considerando las especificaciones técnicas establecidas por los manuales de instalación, la normativa técnica y de seguridad respectiva.",E2 AE2 etapa 3 (checklist),"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-011,oficio-equipo-ctrl.png?v=3,foto,"Instala equipos y componentes de sistemas de refrigeración, climatización, calefacción y ventilación disponibles para instalaciones domiciliarias, considerando las especificaciones técnicas establecidas por los manuales de instalación, la normativa técnica y de seguridad respectiva.",E2 AE2 etapa 4 (choice),"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-012,oficio-equipo-ctrl.png?v=3,foto,"Instala equipos y componentes de sistemas de refrigeración, climatización, calefacción y ventilación disponibles para instalaciones domiciliarias, considerando las especificaciones técnicas establecidas por los manuales de instalación, la normativa técnica y de seguridad respectiva.",E2 AE2 etapa 5 (choice),"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-013,oficio-equipo-ctrl.png?v=3,foto,"Instala equipos y componentes de sistemas de refrigeración, climatización, calefacción y ventilación disponibles para instalaciones domiciliarias, considerando las especificaciones técnicas establecidas por los manuales de instalación, la normativa técnica y de seguridad respectiva.",E2 AE2 etapa 6 (reflect),"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-014,oficio-equipo-ctrl.png?v=3,foto,"Instala dispositivos de control automáticos, considerando las especificaciones técnicas establecidas desde fábrica, la normativa técnica y de seguridad respectiva.",E2 AE3 etapa 1 (choice),"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-015,oficio-equipo-ctrl.png?v=3,foto,"Instala dispositivos de control automáticos, considerando las especificaciones técnicas establecidas desde fábrica, la normativa técnica y de seguridad respectiva.",E2 AE3 etapa 2 (choice),"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-016,oficio-equipo-ctrl.png?v=3,foto,"Instala dispositivos de control automáticos, considerando las especificaciones técnicas establecidas desde fábrica, la normativa técnica y de seguridad respectiva.",E2 AE3 etapa 3 (choice),"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-017,oficio-equipo-ctrl.png?v=3,foto,"Instala dispositivos de control automáticos, considerando las especificaciones técnicas establecidas desde fábrica, la normativa técnica y de seguridad respectiva.",E2 AE3 etapa 4 (choice),"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-018,oficio-equipo-ctrl.png?v=3,foto,"Instala dispositivos de control automáticos, considerando las especificaciones técnicas establecidas desde fábrica, la normativa técnica y de seguridad respectiva.",E2 AE3 etapa 5 (choice),"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-019,oficio-equipo-ctrl.png?v=3,foto,"Instala dispositivos de control automáticos, considerando las especificaciones técnicas establecidas desde fábrica, la normativa técnica y de seguridad respectiva.",E2 AE3 etapa 6 (reflect),"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-020,oficio-equipo-ctrl.png?v=3,foto,Decidir en la situación con evidencia visible,E3 Situación 1,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-021,oficio-acceso-cm.png?v=3,foto,Decidir en la situación con evidencia visible,E3 Situación 2,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-022,oficio-equipo-ctrl.png?v=3,foto,Decidir en la situación con evidencia visible,E3 Situación 3,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-023,oficio-equipo-ctrl.png?v=3,foto,Decidir en la situación con evidencia visible,E3 Situación 4,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-024,oficio-equipo-ctrl.png?v=3,foto,Decidir en la situación con evidencia visible,E3 Situación 5,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-025,oficio-equipo-ctrl.png?v=3,foto,Decidir en la situación con evidencia visible,E3 Situación 6,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-026,oficio-equipo-ctrl.png?v=3,foto,Decidir en la situación con evidencia visible,E3 Situación 7,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-027,oficio-equipo-ctrl.png?v=3,foto,Decidir en la situación con evidencia visible,E3 Situación 8,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-028,oficio-equipo-ctrl.png?v=3,foto,Decidir en la situación con evidencia visible,E3 Situación 9,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-029,oficio-equipo-ctrl.png?v=3,foto,Decidir en la situación con evidencia visible,E3 Situación 10,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-030,oficio-equipo-ctrl.png?v=3,foto,Decidir en la situación con evidencia visible,E3 Situación 11,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-031,oficio-equipo-ctrl.png?v=3,foto,Decidir en la situación con evidencia visible,E3 Situación 12,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-032,oficio-equipo-ctrl.png?v=3,foto,Decidir en la situación con evidencia visible,E3 Situación 13,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-033,oficio-equipo-ctrl.png?v=3,foto,Decidir en la situación con evidencia visible,E3 Situación 14,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-034,oficio-equipo-ctrl.png?v=3,foto,Decidir en la situación con evidencia visible,E3 Situación 15,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-035,oficio-equipo-ctrl.png?v=3,3d-procedure,"Recorrer el procedimiento (armar, instalar, diagnosticar) en el equipo",E3 Situación final 3D,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MODIFICAR,Rotular como recorrido espacial interactivo y declarar que no es un modelo 3D completo.,REALIZADA
M4-MED-036,oficio-equipo-ctrl.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 1,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-037,oficio-acceso-cm.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 2,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-038,oficio-equipo-ctrl.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 3,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-039,oficio-equipo-ctrl.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 4,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-040,oficio-equipo-ctrl.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 5,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-041,oficio-equipo-ctrl.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 6,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-042,oficio-equipo-ctrl.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 7,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-043,oficio-equipo-ctrl.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 8,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-044,oficio-equipo-ctrl.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 9,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-045,oficio-equipo-ctrl.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 10,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-046,oficio-equipo-ctrl.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 11,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-047,oficio-equipo-ctrl.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 12,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-048,oficio-equipo-ctrl.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 13,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-049,oficio-equipo-ctrl.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 14,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-050,oficio-equipo-ctrl.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 15,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-051,oficio-equipo-ctrl.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 16,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-052,oficio-equipo-ctrl.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 17,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-053,oficio-equipo-ctrl.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 18,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-054,oficio-equipo-ctrl.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 19,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-055,oficio-equipo-ctrl.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 20,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-056,oficio-equipo-ctrl.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 21,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-057,oficio-equipo-ctrl.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 22,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-058,oficio-equipo-ctrl.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 23,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-059,oficio-equipo-ctrl.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 24,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-060,oficio-equipo-ctrl.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 25,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-061,oficio-equipo-ctrl.png?v=3,foto,Frame del error en cada pregunta incorrecta,E5 Retroalimentación,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
