curso,modulo,id_modulo,tipo,numero,criterio,fuente_curricular,afirmacion_respaldada,alcance,fuente_normativa,trazable
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,cases,3,"3.3 Aplica distintos tipos de cortes, de acuerdo a instrucciones, considerando las medidas de higiene durante todas las etapas del proceso, haciendo uso eficiente de los recursos, y previniendo los riesgos asociados a la actividad.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"3.3 Aplica distintos tipos de cortes, de acuerdo a instrucciones, considerando las medidas de higiene durante todas las etapas del proceso, haciendo uso eficiente de los recursos, y previniendo los riesgos asociados a la actividad.",Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,cases,4,"4.1 Elabora productos aplicando distintos métodos de cocción por expansión: hervir, pochar, blanquear, al vapor; aplicando higiene durante todas las etapas del proceso, haciendo un uso eficiente de los recursos, y previniendo los riesgos asociados a la actividad.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"4.1 Elabora productos aplicando distintos métodos de cocción por expansión: hervir, pochar, blanquear, al vapor; aplicando higiene durante todas las etapas del proceso, haciendo un uso eficiente de los recursos, y previniendo los riesgos asociados a la actividad.",Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,cases,5,"5.5 Elabora postres básicos nacionales e internacionales, de acuerdo a ficha técnica, aplicando la higiene, cumpliendo con el tiempo establecido, con los estándares de calidad, distribuyendo las tareas en grupo de trabajo, haciendo uso eficiente de los insumos.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"5.5 Elabora postres básicos nacionales e internacionales, de acuerdo a ficha técnica, aplicando la higiene, cumpliendo con el tiempo establecido, con los estándares de calidad, distribuyendo las tareas en grupo de trabajo, haciendo uso eficiente de los insumos.",Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,cases,6,6.2 investiga sobre las dietas que se elaboran en base a indicaciones de fichas técnicas y requerimientos nutricionales.,https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,6.2 investiga sobre las dietas que se elaboran en base a indicaciones de fichas técnicas y requerimientos nutricionales.,Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,cases,7,"1.1 Clasifica equipos y utensilios, teniendo en cuenta su uso y su capacidad considerando las indicaciones de la ficha técnica.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"1.1 Clasifica equipos y utensilios, teniendo en cuenta su uso y su capacidad considerando las indicaciones de la ficha técnica.",Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,cases,8,"2.2 Elabora sopas y cremas básicas, nacionales e internacionales, de acuerdo a ficha técnica, aplicando la higiene, cumpliendo con el tiempo establecido, y los estándares de calidad, distribuyendo las tareas en grupo de trabajo, haciendo uso eficiente de los insumos.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"2.2 Elabora sopas y cremas básicas, nacionales e internacionales, de acuerdo a ficha técnica, aplicando la higiene, cumpliendo con el tiempo establecido, y los estándares de calidad, distribuyendo las tareas en grupo de trabajo, haciendo uso eficiente de los insumos.",Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,cases,9,"3.3 Aplica distintos tipos de cortes, de acuerdo a instrucciones, considerando las medidas de higiene durante todas las etapas del proceso, haciendo uso eficiente de los recursos, y previniendo los riesgos asociados a la actividad.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"3.3 Aplica distintos tipos de cortes, de acuerdo a instrucciones, considerando las medidas de higiene durante todas las etapas del proceso, haciendo uso eficiente de los recursos, y previniendo los riesgos asociados a la actividad.",Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,cases,10,"4.1 Elabora productos aplicando distintos métodos de cocción por expansión: hervir, pochar, blanquear, al vapor; aplicando higiene durante todas las etapas del proceso, haciendo un uso eficiente de los recursos, y previniendo los riesgos asociados a la actividad.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"4.1 Elabora productos aplicando distintos métodos de cocción por expansión: hervir, pochar, blanquear, al vapor; aplicando higiene durante todas las etapas del proceso, haciendo un uso eficiente de los recursos, y previniendo los riesgos asociados a la actividad.",Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,cases,11,"5.5 Elabora postres básicos nacionales e internacionales, de acuerdo a ficha técnica, aplicando la higiene, cumpliendo con el tiempo establecido, con los estándares de calidad, distribuyendo las tareas en grupo de trabajo, haciendo uso eficiente de los insumos.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"5.5 Elabora postres básicos nacionales e internacionales, de acuerdo a ficha técnica, aplicando la higiene, cumpliendo con el tiempo establecido, con los estándares de calidad, distribuyendo las tareas en grupo de trabajo, haciendo uso eficiente de los insumos.",Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,cases,12,"6.4 Elabora preparaciones, siguiendo las instrucciones dadas en fichas técnicas, de acuerdo a los requisitos nutricionales, considerando las normas de higiene necesarias para la producción de alimentos inocuos.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"6.4 Elabora preparaciones, siguiendo las instrucciones dadas en fichas técnicas, de acuerdo a los requisitos nutricionales, considerando las normas de higiene necesarias para la producción de alimentos inocuos.",Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,cases,13,"1.1 Clasifica equipos y utensilios, teniendo en cuenta su uso y su capacidad considerando las indicaciones de la ficha técnica.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"1.1 Clasifica equipos y utensilios, teniendo en cuenta su uso y su capacidad considerando las indicaciones de la ficha técnica.",Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,cases,14,"2.2 Elabora sopas y cremas básicas, nacionales e internacionales, de acuerdo a ficha técnica, aplicando la higiene, cumpliendo con el tiempo establecido, y los estándares de calidad, distribuyendo las tareas en grupo de trabajo, haciendo uso eficiente de los insumos.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"2.2 Elabora sopas y cremas básicas, nacionales e internacionales, de acuerdo a ficha técnica, aplicando la higiene, cumpliendo con el tiempo establecido, y los estándares de calidad, distribuyendo las tareas en grupo de trabajo, haciendo uso eficiente de los insumos.",Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,cases,15,"3.3 Aplica distintos tipos de cortes, de acuerdo a instrucciones, considerando las medidas de higiene durante todas las etapas del proceso, haciendo uso eficiente de los recursos, y previniendo los riesgos asociados a la actividad.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"3.3 Aplica distintos tipos de cortes, de acuerdo a instrucciones, considerando las medidas de higiene durante todas las etapas del proceso, haciendo uso eficiente de los recursos, y previniendo los riesgos asociados a la actividad.",Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,questions,1,"1.1 Clasifica equipos y utensilios, teniendo en cuenta su uso y su capacidad considerando las indicaciones de la ficha técnica.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"1.1 Clasifica equipos y utensilios, teniendo en cuenta su uso y su capacidad considerando las indicaciones de la ficha técnica.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,questions,2,"2.2 Elabora sopas y cremas básicas, nacionales e internacionales, de acuerdo a ficha técnica, aplicando la higiene, cumpliendo con el tiempo establecido, y los estándares de calidad, distribuyendo las tareas en grupo de trabajo, haciendo uso eficiente de los insumos.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"2.2 Elabora sopas y cremas básicas, nacionales e internacionales, de acuerdo a ficha técnica, aplicando la higiene, cumpliendo con el tiempo establecido, y los estándares de calidad, distribuyendo las tareas en grupo de trabajo, haciendo uso eficiente de los insumos.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,questions,3,"3.3 Aplica distintos tipos de cortes, de acuerdo a instrucciones, considerando las medidas de higiene durante todas las etapas del proceso, haciendo uso eficiente de los recursos, y previniendo los riesgos asociados a la actividad.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"3.3 Aplica distintos tipos de cortes, de acuerdo a instrucciones, considerando las medidas de higiene durante todas las etapas del proceso, haciendo uso eficiente de los recursos, y previniendo los riesgos asociados a la actividad.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,questions,4,"4.1 Elabora productos aplicando distintos métodos de cocción por expansión: hervir, pochar, blanquear, al vapor; aplicando higiene durante todas las etapas del proceso, haciendo un uso eficiente de los recursos, y previniendo los riesgos asociados a la actividad.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"4.1 Elabora productos aplicando distintos métodos de cocción por expansión: hervir, pochar, blanquear, al vapor; aplicando higiene durante todas las etapas del proceso, haciendo un uso eficiente de los recursos, y previniendo los riesgos asociados a la actividad.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,questions,5,"5.5 Elabora postres básicos nacionales e internacionales, de acuerdo a ficha técnica, aplicando la higiene, cumpliendo con el tiempo establecido, con los estándares de calidad, distribuyendo las tareas en grupo de trabajo, haciendo uso eficiente de los insumos.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"5.5 Elabora postres básicos nacionales e internacionales, de acuerdo a ficha técnica, aplicando la higiene, cumpliendo con el tiempo establecido, con los estándares de calidad, distribuyendo las tareas en grupo de trabajo, haciendo uso eficiente de los insumos.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,questions,6,6.2 investiga sobre las dietas que se elaboran en base a indicaciones de fichas técnicas y requerimientos nutricionales.,https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,6.2 investiga sobre las dietas que se elaboran en base a indicaciones de fichas técnicas y requerimientos nutricionales.,Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,questions,7,"1.1 Clasifica equipos y utensilios, teniendo en cuenta su uso y su capacidad considerando las indicaciones de la ficha técnica.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"1.1 Clasifica equipos y utensilios, teniendo en cuenta su uso y su capacidad considerando las indicaciones de la ficha técnica.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,questions,8,"2.2 Elabora sopas y cremas básicas, nacionales e internacionales, de acuerdo a ficha técnica, aplicando la higiene, cumpliendo con el tiempo establecido, y los estándares de calidad, distribuyendo las tareas en grupo de trabajo, haciendo uso eficiente de los insumos.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"2.2 Elabora sopas y cremas básicas, nacionales e internacionales, de acuerdo a ficha técnica, aplicando la higiene, cumpliendo con el tiempo establecido, y los estándares de calidad, distribuyendo las tareas en grupo de trabajo, haciendo uso eficiente de los insumos.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,questions,9,"3.3 Aplica distintos tipos de cortes, de acuerdo a instrucciones, considerando las medidas de higiene durante todas las etapas del proceso, haciendo uso eficiente de los recursos, y previniendo los riesgos asociados a la actividad.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"3.3 Aplica distintos tipos de cortes, de acuerdo a instrucciones, considerando las medidas de higiene durante todas las etapas del proceso, haciendo uso eficiente de los recursos, y previniendo los riesgos asociados a la actividad.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,questions,10,"4.1 Elabora productos aplicando distintos métodos de cocción por expansión: hervir, pochar, blanquear, al vapor; aplicando higiene durante todas las etapas del proceso, haciendo un uso eficiente de los recursos, y previniendo los riesgos asociados a la actividad.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"4.1 Elabora productos aplicando distintos métodos de cocción por expansión: hervir, pochar, blanquear, al vapor; aplicando higiene durante todas las etapas del proceso, haciendo un uso eficiente de los recursos, y previniendo los riesgos asociados a la actividad.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,questions,11,"5.5 Elabora postres básicos nacionales e internacionales, de acuerdo a ficha técnica, aplicando la higiene, cumpliendo con el tiempo establecido, con los estándares de calidad, distribuyendo las tareas en grupo de trabajo, haciendo uso eficiente de los insumos.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"5.5 Elabora postres básicos nacionales e internacionales, de acuerdo a ficha técnica, aplicando la higiene, cumpliendo con el tiempo establecido, con los estándares de calidad, distribuyendo las tareas en grupo de trabajo, haciendo uso eficiente de los insumos.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,questions,12,"6.4 Elabora preparaciones, siguiendo las instrucciones dadas en fichas técnicas, de acuerdo a los requisitos nutricionales, considerando las normas de higiene necesarias para la producción de alimentos inocuos.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"6.4 Elabora preparaciones, siguiendo las instrucciones dadas en fichas técnicas, de acuerdo a los requisitos nutricionales, considerando las normas de higiene necesarias para la producción de alimentos inocuos.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,questions,13,"1.1 Clasifica equipos y utensilios, teniendo en cuenta su uso y su capacidad considerando las indicaciones de la ficha técnica.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"1.1 Clasifica equipos y utensilios, teniendo en cuenta su uso y su capacidad considerando las indicaciones de la ficha técnica.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,questions,14,"2.2 Elabora sopas y cremas básicas, nacionales e internacionales, de acuerdo a ficha técnica, aplicando la higiene, cumpliendo con el tiempo establecido, y los estándares de calidad, distribuyendo las tareas en grupo de trabajo, haciendo uso eficiente de los insumos.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"2.2 Elabora sopas y cremas básicas, nacionales e internacionales, de acuerdo a ficha técnica, aplicando la higiene, cumpliendo con el tiempo establecido, y los estándares de calidad, distribuyendo las tareas en grupo de trabajo, haciendo uso eficiente de los insumos.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,questions,15,"3.3 Aplica distintos tipos de cortes, de acuerdo a instrucciones, considerando las medidas de higiene durante todas las etapas del proceso, haciendo uso eficiente de los recursos, y previniendo los riesgos asociados a la actividad.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"3.3 Aplica distintos tipos de cortes, de acuerdo a instrucciones, considerando las medidas de higiene durante todas las etapas del proceso, haciendo uso eficiente de los recursos, y previniendo los riesgos asociados a la actividad.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,questions,16,"4.1 Elabora productos aplicando distintos métodos de cocción por expansión: hervir, pochar, blanquear, al vapor; aplicando higiene durante todas las etapas del proceso, haciendo un uso eficiente de los recursos, y previniendo los riesgos asociados a la actividad.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"4.1 Elabora productos aplicando distintos métodos de cocción por expansión: hervir, pochar, blanquear, al vapor; aplicando higiene durante todas las etapas del proceso, haciendo un uso eficiente de los recursos, y previniendo los riesgos asociados a la actividad.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,questions,17,"5.5 Elabora postres básicos nacionales e internacionales, de acuerdo a ficha técnica, aplicando la higiene, cumpliendo con el tiempo establecido, con los estándares de calidad, distribuyendo las tareas en grupo de trabajo, haciendo uso eficiente de los insumos.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"5.5 Elabora postres básicos nacionales e internacionales, de acuerdo a ficha técnica, aplicando la higiene, cumpliendo con el tiempo establecido, con los estándares de calidad, distribuyendo las tareas en grupo de trabajo, haciendo uso eficiente de los insumos.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,questions,18,6.2 investiga sobre las dietas que se elaboran en base a indicaciones de fichas técnicas y requerimientos nutricionales.,https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,6.2 investiga sobre las dietas que se elaboran en base a indicaciones de fichas técnicas y requerimientos nutricionales.,Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,questions,19,"1.1 Clasifica equipos y utensilios, teniendo en cuenta su uso y su capacidad considerando las indicaciones de la ficha técnica.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"1.1 Clasifica equipos y utensilios, teniendo en cuenta su uso y su capacidad considerando las indicaciones de la ficha técnica.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,questions,20,"2.2 Elabora sopas y cremas básicas, nacionales e internacionales, de acuerdo a ficha técnica, aplicando la higiene, cumpliendo con el tiempo establecido, y los estándares de calidad, distribuyendo las tareas en grupo de trabajo, haciendo uso eficiente de los insumos.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"2.2 Elabora sopas y cremas básicas, nacionales e internacionales, de acuerdo a ficha técnica, aplicando la higiene, cumpliendo con el tiempo establecido, y los estándares de calidad, distribuyendo las tareas en grupo de trabajo, haciendo uso eficiente de los insumos.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,questions,21,"3.3 Aplica distintos tipos de cortes, de acuerdo a instrucciones, considerando las medidas de higiene durante todas las etapas del proceso, haciendo uso eficiente de los recursos, y previniendo los riesgos asociados a la actividad.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"3.3 Aplica distintos tipos de cortes, de acuerdo a instrucciones, considerando las medidas de higiene durante todas las etapas del proceso, haciendo uso eficiente de los recursos, y previniendo los riesgos asociados a la actividad.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,questions,22,"4.1 Elabora productos aplicando distintos métodos de cocción por expansión: hervir, pochar, blanquear, al vapor; aplicando higiene durante todas las etapas del proceso, haciendo un uso eficiente de los recursos, y previniendo los riesgos asociados a la actividad.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"4.1 Elabora productos aplicando distintos métodos de cocción por expansión: hervir, pochar, blanquear, al vapor; aplicando higiene durante todas las etapas del proceso, haciendo un uso eficiente de los recursos, y previniendo los riesgos asociados a la actividad.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,questions,23,"5.5 Elabora postres básicos nacionales e internacionales, de acuerdo a ficha técnica, aplicando la higiene, cumpliendo con el tiempo establecido, con los estándares de calidad, distribuyendo las tareas en grupo de trabajo, haciendo uso eficiente de los insumos.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"5.5 Elabora postres básicos nacionales e internacionales, de acuerdo a ficha técnica, aplicando la higiene, cumpliendo con el tiempo establecido, con los estándares de calidad, distribuyendo las tareas en grupo de trabajo, haciendo uso eficiente de los insumos.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,questions,24,"6.4 Elabora preparaciones, siguiendo las instrucciones dadas en fichas técnicas, de acuerdo a los requisitos nutricionales, considerando las normas de higiene necesarias para la producción de alimentos inocuos.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"6.4 Elabora preparaciones, siguiendo las instrucciones dadas en fichas técnicas, de acuerdo a los requisitos nutricionales, considerando las normas de higiene necesarias para la producción de alimentos inocuos.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de alimentos de baja complejidad,54,questions,25,"1.1 Clasifica equipos y utensilios, teniendo en cuenta su uso y su capacidad considerando las indicaciones de la ficha técnica.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"1.1 Clasifica equipos y utensilios, teniendo en cuenta su uso y su capacidad considerando las indicaciones de la ficha técnica.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Recepción y almacenamiento de insumos,55,cases,1,"1.1 Selecciona proveedores, de acuerdo a las necesidades de adquisición de materias primas y a instrucciones entregadas por sus jefaturas.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"1.1 Selecciona proveedores, de acuerdo a las necesidades de adquisición de materias primas y a instrucciones entregadas por sus jefaturas.",Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Recepción y almacenamiento de insumos,55,cases,2,2.2 Recibe productos que cumplen el estándar solicitado e ingresa información sobre ellos en registros manuales o digitales definidos.,https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,2.2 Recibe productos que cumplen el estándar solicitado e ingresa información sobre ellos en registros manuales o digitales definidos.,Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Recepción y almacenamiento de insumos,55,cases,3,3.3 Supervisa regularmente que el almacenaje se mantenga en las condiciones higiénicas y de ventilación necesarias para la adecuada conservación de los productos.,https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,3.3 Supervisa regularmente que el almacenaje se mantenga en las condiciones higiénicas y de ventilación necesarias para la adecuada conservación de los productos.,Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Recepción y almacenamiento de insumos,55,cases,4,"1.1 Selecciona proveedores, de acuerdo a las necesidades de adquisición de materias primas y a instrucciones entregadas por sus jefaturas.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"1.1 Selecciona proveedores, de acuerdo a las necesidades de adquisición de materias primas y a instrucciones entregadas por sus jefaturas.",Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Recepción y almacenamiento de insumos,55,cases,5,2.2 Recibe productos que cumplen el estándar solicitado e ingresa información sobre ellos en registros manuales o digitales definidos.,https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,2.2 Recibe productos que cumplen el estándar solicitado e ingresa información sobre ellos en registros manuales o digitales definidos.,Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Recepción y almacenamiento de insumos,55,cases,6,3.3 Supervisa regularmente que el almacenaje se mantenga en las condiciones higiénicas y de ventilación necesarias para la adecuada conservación de los productos.,https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,3.3 Supervisa regularmente que el almacenaje se mantenga en las condiciones higiénicas y de ventilación necesarias para la adecuada conservación de los productos.,Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Recepción y almacenamiento de insumos,55,cases,7,"1.1 Selecciona proveedores, de acuerdo a las necesidades de adquisición de materias primas y a instrucciones entregadas por sus jefaturas.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"1.1 Selecciona proveedores, de acuerdo a las necesidades de adquisición de materias primas y a instrucciones entregadas por sus jefaturas.",Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Recepción y almacenamiento de insumos,55,cases,8,2.2 Recibe productos que cumplen el estándar solicitado e ingresa información sobre ellos en registros manuales o digitales definidos.,https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,2.2 Recibe productos que cumplen el estándar solicitado e ingresa información sobre ellos en registros manuales o digitales definidos.,Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Recepción y almacenamiento de insumos,55,cases,9,3.3 Supervisa regularmente que el almacenaje se mantenga en las condiciones higiénicas y de ventilación necesarias para la adecuada conservación de los productos.,https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,3.3 Supervisa regularmente que el almacenaje se mantenga en las condiciones higiénicas y de ventilación necesarias para la adecuada conservación de los productos.,Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Recepción y almacenamiento de insumos,55,cases,10,"1.1 Selecciona proveedores, de acuerdo a las necesidades de adquisición de materias primas y a instrucciones entregadas por sus jefaturas.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"1.1 Selecciona proveedores, de acuerdo a las necesidades de adquisición de materias primas y a instrucciones entregadas por sus jefaturas.",Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Recepción y almacenamiento de insumos,55,cases,11,2.2 Recibe productos que cumplen el estándar solicitado e ingresa información sobre ellos en registros manuales o digitales definidos.,https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,2.2 Recibe productos que cumplen el estándar solicitado e ingresa información sobre ellos en registros manuales o digitales definidos.,Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
